Webpage_id,Tag
17866,others
17806,others
17858,others
17850,others
17844,others
17842,others
17838,others
17822,others
17821,others
17815,others
17813,others
17812,others
17811,others
17810,others
17809,others
17808,others
17807,others
21465,others
21469,others
21470,others
24642,others
24649,others
24648,others
24647,others
24646,others
24645,others
24644,others
24643,others
24641,others
25022,others
24640,others
24639,others
24638,others
24637,others
24635,others
24634,others
24633,others
24651,others
24652,others
24717,others
24765,others
25019,others
25018,others
24981,others
24960,others
24923,others
24914,others
24913,others
24912,others
24911,others
24910,others
24909,others
24907,others
24774,others
24773,others
24766,others
24631,others
24630,others
24629,others
24562,others
24560,others
24556,others
24555,others
24552,others
24540,others
24534,others
24533,others
24529,others
24462,others
24461,others
24460,others
24459,others
24458,others
24457,others
24456,others
24561,others
24565,others
24623,others
24572,others
24622,others
24621,others
24620,others
24617,others
24616,others
24610,others
24609,others
24608,others
24586,others
24584,others
24583,others
24582,others
24581,others
24575,others
24573,others
25021,others
25023,others
23809,others
25191,others
25204,others
25203,others
25202,others
25201,others
25195,others
25193,others
25192,others
25189,others
25024,others
25187,others
25186,others
25184,others
25182,others
25177,others
25176,others
25173,others
25205,others
25206,others
25365,others
25410,others
25563,others
25561,others
25560,others
25531,others
25519,others
25512,others
25510,others
25509,others
25501,others
25495,others
25491,others
25426,others
25424,others
25422,others
25419,others
25168,others
25166,others
25154,others
25044,others
25042,others
25041,others
25037,others
25036,others
25035,others
25034,others
25033,others
25032,others
25031,others
25030,others
25029,others
25028,others
25027,others
25026,others
25025,others
25043,others
25045,others
25153,others
25046,others
25148,others
25147,others
25146,others
25131,others
25130,others
25129,others
25128,others
25125,others
25124,others
25123,others
25122,others
25118,others
25117,others
25064,others
25048,others
24455,others
24454,others
24453,others
24172,others
24181,others
24180,others
24179,others
24178,others
24177,others
24174,others
24173,others
24171,others
24452,others
23982,others
23981,others
23980,others
23979,others
23978,others
23977,others
23976,others
24321,others
24324,others
24327,others
24328,others
24349,others
24348,others
24347,others
24345,others
24344,others
24343,others
24342,others
24341,others
24339,others
24338,others
24337,others
24335,others
24334,others
24333,others
24330,others
23975,others
23972,others
23971,others
23880,others
23876,others
23875,others
23871,others
23870,others
23869,others
23864,others
23854,others
23849,others
23842,others
23839,others
23832,others
23826,others
23819,others
23816,others
23814,others
23878,others
23886,others
23970,others
23889,others
23967,others
23965,others
23963,others
23962,others
23930,others
23925,others
23920,others
23918,others
23917,others
23910,others
23909,others
23905,others
23901,others
23900,others
23890,others
24350,others
24352,others
24353,others
24432,others
24430,others
24429,others
24427,others
24426,others
24425,others
24424,others
24423,others
24422,others
24420,others
24419,others
24417,others
24415,others
24414,others
24413,others
24412,others
24431,others
24434,others
24410,others
24435,others
24451,others
24450,others
24449,others
24448,others
24447,others
24445,others
24444,others
24443,others
24442,others
24441,others
24440,others
24439,others
24438,others
24437,others
24436,others
24411,others
24409,others
24354,others
24371,others
24369,others
24368,others
24367,others
24366,others
24365,others
24364,others
24363,others
24362,others
24361,others
24360,others
24359,others
24358,others
24357,others
24356,others
24355,others
24370,others
24372,others
24408,others
24373,others
24407,others
24405,others
24404,others
24403,others
24402,others
24401,others
24400,others
24399,others
24398,others
24397,others
24396,others
24394,others
24393,others
24376,others
24375,others
25564,others
25565,others
25566,others
26411,others
26431,others
26430,others
26429,others
26428,others
26427,others
26413,others
26412,others
26410,others
26118,others
26409,others
26408,others
26407,others
26269,others
26235,others
26229,others
26227,others
26432,others
26433,others
26436,others
26437,others
26504,others
26503,others
26502,others
26501,others
26500,others
26499,others
26498,others
26497,others
26495,others
26494,others
26474,others
26442,others
26440,others
26439,others
26438,others
26218,others
26214,others
26213,others
26194,others
26192,others
26191,others
26190,others
26189,others
26188,others
26187,others
26186,others
26130,others
26128,others
26126,others
26125,others
26124,others
26123,others
26122,others
26121,others
26193,others
26195,others
26212,others
26196,others
26211,others
26210,others
26209,others
26208,others
26207,others
26206,others
26205,others
26204,others
26203,others
26202,others
26201,others
26200,others
26199,others
26198,others
26197,others
26505,others
26506,others
26507,others
26805,others
26803,others
26802,others
26801,others
26794,others
26793,others
26792,others
26791,others
26790,others
26789,others
26787,others
26786,others
26785,others
26784,others
26783,others
26782,others
26804,others
26810,others
26780,others
26812,others
26929,others
26928,others
26920,others
26918,others
26910,others
26905,others
26896,others
26895,others
26846,others
26820,others
26819,others
26816,others
26815,others
26814,others
26813,others
26781,others
26779,others
26508,others
26545,others
26524,others
26523,others
26522,others
26521,others
26519,others
26518,others
26517,others
26516,others
26515,others
26514,others
26513,others
26512,others
26511,others
26510,others
26509,others
26531,others
26546,others
26778,others
26558,others
26777,others
26776,others
26775,others
26735,others
26731,others
26728,others
26568,others
26567,others
26565,others
26564,others
26563,others
26562,others
26561,others
26560,others
26559,others
26119,others
26117,others
25569,others
25795,others
25831,others
25828,others
25827,others
25826,others
25825,others
25824,others
25796,others
25794,others
26108,others
25793,others
25792,others
25790,others
25789,others
25788,others
25785,others
25783,others
25841,others
25849,others
25851,others
25854,others
25981,others
25980,others
25979,others
25977,others
25976,others
25958,others
25957,others
25956,others
25955,others
25953,others
25952,others
25950,others
25949,others
25935,others
25859,others
25782,others
25780,others
25779,others
25612,others
25610,others
25609,others
25608,others
25607,others
25605,others
25602,others
25601,others
25598,others
25594,others
25592,others
25588,others
25576,others
25574,others
25571,others
25570,others
25611,others
25613,others
25778,others
25614,others
25777,others
25776,others
25775,others
25771,others
25769,others
25768,others
25767,others
25734,others
25732,others
25721,others
25719,others
25717,others
25716,others
25707,others
25615,others
25982,others
25983,others
25985,others
26084,others
26082,others
26081,others
26080,others
26079,others
26078,others
26077,others
26076,others
26075,others
26068,others
26067,others
26066,others
26065,others
26064,others
26038,others
26037,others
26083,others
26085,others
26035,others
26086,others
26101,others
26100,others
26099,others
26098,others
26097,others
26096,others
26095,others
26094,others
26093,others
26092,others
26091,others
26090,others
26089,others
26088,others
26087,others
26036,others
26034,others
25987,others
26015,others
26013,others
26012,others
26011,others
26010,others
26004,others
26003,others
26002,others
26001,others
26000,others
25997,others
25996,others
25992,others
25991,others
25990,others
25989,others
26014,others
26016,others
26033,others
26017,others
26032,others
26031,others
26030,others
26029,others
26028,others
26027,others
26026,others
26025,others
26024,others
26023,others
26022,others
26021,others
26020,others
26019,others
26018,others
23812,others
23806,others
21473,others
22308,others
22326,others
22322,others
22320,others
22318,others
22317,others
22313,others
22310,others
22307,others
22424,others
22303,others
22298,others
22292,others
22290,others
22283,others
22276,others
22274,others
22330,others
22336,others
22337,others
22365,others
22420,others
22419,others
22418,others
22414,others
22413,others
22410,others
22401,others
22398,others
22397,others
22393,others
22383,others
22370,others
22368,others
22367,others
22366,others
22270,others
22269,others
22267,others
22188,others
22183,others
22177,others
22176,others
22171,others
22170,others
22167,others
22164,others
22161,others
22158,others
22154,others
22148,others
22141,others
22137,others
22133,others
22132,others
22184,others
22192,others
22264,others
22200,others
22256,others
22255,others
22252,others
22244,others
22227,others
22225,others
22221,others
22219,others
22218,others
22215,others
22213,others
22206,others
22204,others
22202,others
22201,others
22423,others
22431,others
23805,others
22594,others
22612,others
22611,others
22610,others
22606,others
22605,others
22604,others
22603,others
22592,others
22439,others
22589,others
22579,others
22575,others
22570,others
22561,others
22557,others
22556,others
22616,others
22617,others
22618,others
22619,others
22686,others
22683,others
22666,others
22665,others
22664,others
22662,others
22660,others
22657,others
22638,others
22632,others
22631,others
22629,others
22627,others
22626,others
22623,others
22554,others
22552,others
22551,others
22482,others
22480,others
22476,others
22474,others
22473,others
22471,others
22470,others
22463,others
22461,others
22459,others
22455,others
22452,others
22450,others
22449,others
22448,others
22444,others
22481,others
22485,others
22550,others
22486,others
22548,others
22547,others
22546,others
22541,others
22536,others
22534,others
22533,others
22515,others
22512,others
22507,others
22506,others
22498,others
22493,others
22490,others
22487,others
22125,others
22121,others
22118,others
21687,others
21719,others
21716,others
21712,others
21710,others
21697,others
21692,others
21688,others
21682,others
22117,others
21680,others
21677,others
21671,others
21670,others
21660,others
21659,others
21656,others
21726,others
21747,others
21748,others
21751,others
21837,others
21836,others
21823,others
21819,others
21815,others
21808,others
21793,others
21781,others
21779,others
21777,others
21776,others
21775,others
21762,others
21759,others
21755,others
21653,others
21642,others
21637,others
21556,others
21550,others
21538,others
21537,others
21527,others
21518,others
21505,others
21502,others
21497,others
21493,others
21491,others
21490,others
21489,others
21478,others
21477,others
21474,others
21552,others
21562,others
21636,others
21564,others
21633,others
21632,others
21628,others
21622,others
21616,others
21613,others
21610,others
21605,others
21602,others
21599,others
21597,others
21595,others
21592,others
21576,others
21572,others
21841,others
21847,others
21849,others
22055,others
22048,others
22044,others
22043,others
22033,others
22028,others
22027,others
22025,others
22024,others
22022,others
22012,others
22010,others
22009,others
22007,others
21999,others
21998,others
22049,others
22059,others
21996,others
22061,others
22112,others
22109,others
22107,others
22106,others
22105,others
22103,others
22099,others
22098,others
22093,others
22092,others
22086,others
22080,others
22078,others
22070,others
22063,others
21997,others
21993,others
21853,others
21939,others
21931,others
21925,others
21922,others
21916,others
21914,others
21912,others
21909,others
21905,others
21904,others
21898,others
21891,others
21882,others
21877,others
21872,others
21864,others
21934,others
21941,others
21989,others
21946,others
21984,others
21974,others
21973,others
21971,others
21970,others
21969,others
21967,others
21963,others
21962,others
21959,others
21957,others
21956,others
21955,others
21954,others
21948,others
22687,others
22688,others
22689,others
23426,others
23447,others
23444,others
23442,others
23438,others
23430,others
23429,others
23427,others
23421,others
23274,others
23418,others
23417,others
23413,others
23411,others
23410,others
23407,others
23405,others
23462,others
23466,others
23469,others
23470,others
23522,others
23518,others
23513,others
23511,others
23509,others
23499,others
23493,others
23492,others
23491,others
23487,others
23484,others
23483,others
23480,others
23475,others
23471,others
23398,others
23394,others
23392,others
23344,others
23342,others
23341,others
23330,others
23328,others
23327,others
23324,others
23319,others
23317,others
23315,others
23309,others
23306,others
23305,others
23301,others
23299,others
23285,others
23343,others
23345,others
23389,others
23346,others
23387,others
23385,others
23378,others
23377,others
23376,others
23364,others
23360,others
23359,others
23358,others
23356,others
23355,others
23353,others
23352,others
23348,others
23347,others
23523,others
23526,others
23528,others
23718,others
23705,others
23702,others
23699,others
23692,others
23691,others
23689,others
23688,others
23686,others
23681,others
23675,others
23673,others
23669,others
23668,others
23663,others
23660,others
23711,others
23720,others
23651,others
23726,others
23802,others
23789,others
23788,others
23784,others
23783,others
23778,others
23776,others
23773,others
23767,others
23765,others
23760,others
23759,others
23735,others
23733,others
23729,others
23654,others
23650,others
23530,others
23578,others
23576,others
23574,others
23572,others
23566,others
23557,others
23548,others
23545,others
23544,others
23543,others
23542,others
23535,others
23534,others
23533,others
23532,others
23531,others
23577,others
23585,others
23646,others
23587,others
23645,others
23640,others
23631,others
23629,others
23628,others
23626,others
23625,others
23622,others
23621,others
23616,others
23613,others
23602,others
23598,others
23592,others
23589,others
23279,others
23272,others
22700,others
22873,others
22894,others
22892,others
22883,others
22877,others
22876,others
22875,others
22874,others
22869,others
23270,others
22866,others
22862,others
22861,others
22860,others
22851,others
22838,others
22837,others
22898,others
22906,others
22911,others
22913,others
22956,others
22955,others
22954,others
22951,others
22948,others
22947,others
22946,others
22945,others
22944,others
22939,others
22929,others
22923,others
22921,others
22918,others
22914,others
22833,others
22831,others
22829,others
22758,others
22752,others
22751,others
22743,others
22739,others
22733,others
22731,others
22729,others
22721,others
22720,others
22719,others
22716,others
22714,others
22711,others
22710,others
22703,others
22755,others
22767,others
22820,others
22770,others
22811,others
22804,others
22803,others
22802,others
22800,others
22799,others
22793,others
22792,others
22790,others
22783,others
22780,others
22779,others
22778,others
22773,others
22771,others
22960,others
22961,others
22964,others
23171,others
23164,others
23163,others
23159,others
23155,others
23152,others
23149,others
23146,others
23145,others
23142,others
23141,others
23137,others
23136,others
23133,others
23132,others
23131,others
23167,others
23177,others
23125,others
23185,others
23266,others
23254,others
23253,others
23242,others
23241,others
23239,others
23232,others
23221,others
23218,others
23216,others
23210,others
23207,others
23201,others
23197,others
23189,others
23127,others
23122,others
22973,others
23037,others
23023,others
23022,others
23018,others
23017,others
23004,others
23003,others
23001,others
22998,others
22997,others
22994,others
22992,others
22986,others
22982,others
22979,others
22976,others
23026,others
23038,others
23118,others
23039,others
23115,others
23114,others
23111,others
23103,others
23092,others
23082,others
23080,others
23070,others
23065,others
23061,others
23056,others
23054,others
23051,others
23045,others
23042,others
15364,others
15363,others
15362,others
5248,others
5263,others
5261,others
5259,others
5258,others
5256,others
5254,others
5249,others
5245,others
5305,others
5244,others
5243,others
5242,others
5241,others
5240,others
4603,others
4596,others
5264,others
5265,others
5266,others
5268,others
5303,others
5302,others
5301,others
5295,others
5294,others
5293,others
5290,others
5288,others
5283,others
5282,others
5276,others
5275,others
5274,others
5271,others
5270,others
4575,others
4574,others
4573,others
4554,others
4552,others
4551,others
4550,others
4549,others
4548,others
4547,others
4546,others
4545,others
4544,others
4543,others
4542,others
4541,others
4540,others
4539,others
4538,others
4553,others
4555,others
4572,others
4556,others
4571,others
4570,others
4569,others
4568,others
4567,others
4566,others
4565,others
4564,others
4563,others
4562,others
4561,others
4560,others
4559,others
4558,others
4557,others
5304,others
5306,others
3086,others
5421,others
5569,others
5568,others
5567,others
5566,others
5565,others
5564,others
5563,others
5419,others
5307,others
5415,others
5412,others
5411,others
5410,others
5409,others
5408,others
5368,others
5570,others
5571,others
5572,others
5573,others
5603,others
5602,others
5601,others
5600,others
5599,others
5598,others
5591,others
5590,others
5584,others
5579,others
5578,others
5577,others
5576,others
5575,others
5574,others
5366,others
5358,others
5353,others
5326,others
5324,others
5323,others
5322,others
5321,others
5320,others
5319,others
5318,others
5317,others
5315,others
5313,others
5312,others
5311,others
5310,others
5309,others
5308,others
5325,others
5327,others
5351,others
5328,others
5350,others
5343,others
5342,others
5341,others
5340,others
5339,others
5337,others
5336,others
5335,others
5334,others
5333,others
5332,others
5331,others
5330,others
5329,others
4537,others
4536,others
4535,others
4426,others
4438,others
4437,others
4436,others
4435,others
4434,others
4433,others
4432,others
4156,others
4534,others
4117,others
4113,others
4112,others
4111,others
4110,others
4070,others
3759,others
4439,others
4440,others
4441,others
4442,others
4457,others
4456,others
4455,others
4454,others
4453,others
4452,others
4451,others
4450,others
4449,others
4448,others
4447,others
4446,others
4445,others
4444,others
4443,others
3702,others
3372,others
3371,others
3130,others
3128,others
3126,others
3125,others
3122,others
3121,others
3119,others
3117,others
3116,others
3105,others
3097,others
3094,others
3093,others
3091,others
3089,others
3088,others
3129,others
3131,others
3370,others
3132,others
3369,others
3368,others
3367,others
3366,others
3363,others
3362,others
3361,others
3250,others
3249,others
3248,others
3220,others
3217,others
3215,others
3204,others
3133,others
4458,others
4459,others
4460,others
4516,others
4514,others
4513,others
4512,others
4511,others
4510,others
4509,others
4508,others
4507,others
4506,others
4505,others
4504,others
4503,others
4502,others
4501,others
4500,others
4515,others
4517,others
4498,others
4518,others
4533,others
4532,others
4531,others
4530,others
4529,others
4528,others
4527,others
4526,others
4525,others
4524,others
4523,others
4522,others
4521,others
4520,others
4519,others
4499,others
4497,others
4461,others
4478,others
4476,others
4475,others
4474,others
4473,others
4472,others
4471,others
4470,others
4469,others
4468,others
4467,others
4466,others
4465,others
4464,others
4463,others
4462,others
4477,others
4479,others
4496,others
4480,others
4495,others
4494,others
4493,others
4492,others
4491,others
4490,others
4489,others
4488,others
4487,others
4486,others
4485,others
4484,others
4483,others
4482,others
4481,others
5604,others
5605,others
5606,others
6760,others
6788,others
6779,others
6777,others
6776,others
6768,others
6766,others
6763,others
6756,others
6532,others
6754,others
6751,others
6748,others
6747,others
6746,others
6736,others
6735,others
6789,others
6792,others
6796,others
6797,others
6831,others
6830,others
6829,others
6828,others
6825,others
6819,others
6818,others
6812,others
6810,others
6809,others
6806,others
6805,others
6804,others
6800,others
6799,others
6726,others
6724,others
6719,others
6664,others
6661,others
6655,others
6653,others
6646,others
6645,others
6636,others
6635,others
6633,others
6628,others
6619,others
6617,others
6611,others
6610,others
6604,others
6534,others
6663,others
6668,others
6718,others
6669,others
6714,others
6711,others
6710,others
6707,others
6703,others
6702,others
6699,others
6697,others
6692,others
6691,others
6681,others
6678,others
6677,others
6676,others
6672,others
6837,others
6838,others
6842,others
7035,others
7025,others
7021,others
7019,others
7011,others
7009,others
7004,others
7003,others
6999,others
6998,others
6997,others
6996,others
6995,others
6994,others
6993,others
6992,others
7027,others
7042,others
6989,others
7045,others
7090,others
7089,others
7088,others
7081,others
7080,others
7072,others
7071,others
7059,others
7057,others
7054,others
7052,others
7051,others
7049,others
7048,others
7046,others
6991,others
6987,others
6845,others
6939,others
6921,others
6917,others
6915,others
6914,others
6910,others
6907,others
6903,others
6891,others
6886,others
6871,others
6868,others
6867,others
6865,others
6863,others
6860,others
6931,others
6941,others
6985,others
6943,others
6983,others
6980,others
6976,others
6968,others
6966,others
6959,others
6958,others
6957,others
6952,others
6951,others
6950,others
6949,others
6946,others
6945,others
6944,others
6533,others
6531,others
5607,others
6269,others
6276,others
6275,others
6274,others
6273,others
6272,others
6271,others
6270,others
6268,others
6530,others
6267,others
6266,others
6265,others
6264,others
6263,others
5652,others
5650,others
6277,others
6278,others
6279,others
6280,others
6297,others
6294,others
6293,others
6292,others
6291,others
6290,others
6289,others
6288,others
6287,others
6286,others
6285,others
6284,others
6283,others
6282,others
6281,others
5645,others
5644,others
5643,others
5624,others
5622,others
5621,others
5620,others
5619,others
5618,others
5617,others
5616,others
5615,others
5614,others
5613,others
5612,others
5611,others
5610,others
5609,others
5608,others
5623,others
5625,others
5642,others
5626,others
5641,others
5640,others
5639,others
5638,others
5637,others
5636,others
5635,others
5634,others
5633,others
5632,others
5631,others
5630,others
5629,others
5628,others
5627,others
6298,others
6300,others
6301,others
6459,others
6405,others
6404,others
6402,others
6401,others
6398,others
6397,others
6396,others
6395,others
6394,others
6393,others
6392,others
6391,others
6390,others
6389,others
6388,others
6406,others
6460,others
6386,others
6461,others
6529,others
6528,others
6527,others
6526,others
6525,others
6483,others
6482,others
6481,others
6480,others
6469,others
6467,others
6466,others
6465,others
6463,others
6462,others
6387,others
6360,others
6302,others
6331,others
6328,others
6327,others
6325,others
6324,others
6321,others
6320,others
6319,others
6318,others
6315,others
6312,others
6309,others
6307,others
6306,others
6305,others
6303,others
6329,others
6332,others
6359,others
6333,others
6357,others
6356,others
6354,others
6353,others
6352,others
6351,others
6350,others
6347,others
6345,others
6344,others
6343,others
6341,others
6340,others
6338,others
6334,others
3087,others
3085,others
7095,others
511,others
519,others
517,others
516,others
515,others
514,others
513,others
512,others
510,others
547,others
509,others
508,others
507,others
506,others
505,others
503,others
502,others
521,others
523,others
524,others
525,others
545,others
542,others
541,others
540,others
538,others
537,others
536,others
534,others
533,others
531,others
530,others
529,others
528,others
527,others
526,others
500,others
499,others
498,others
474,others
472,others
470,others
469,others
468,others
466,others
465,others
464,others
463,others
459,others
457,others
455,others
454,others
453,others
452,others
451,others
473,others
476,others
497,others
477,others
496,others
495,others
493,others
491,others
490,others
489,others
488,others
487,others
485,others
484,others
483,others
482,others
481,others
480,others
478,others
546,others
548,others
3084,others
681,others
689,others
688,others
686,others
685,others
684,others
683,others
682,others
680,others
549,others
679,others
678,others
677,others
676,others
675,others
674,others
673,others
690,others
691,others
692,others
693,others
724,others
715,others
713,others
711,others
709,others
708,others
704,others
703,others
702,others
699,others
698,others
697,others
696,others
695,others
694,others
672,others
671,others
670,others
625,others
607,others
601,others
575,others
561,others
560,others
559,others
558,others
557,others
556,others
555,others
554,others
553,others
552,others
551,others
550,others
621,others
635,others
669,others
636,others
668,others
662,others
661,others
660,others
659,others
658,others
657,others
656,others
655,others
652,others
647,others
642,others
641,others
640,others
637,others
450,others
449,others
448,others
222,others
231,others
229,others
228,others
227,others
226,others
225,others
223,others
221,others
447,others
220,others
218,others
217,others
216,others
215,others
214,others
213,others
232,others
233,others
234,others
235,others
257,others
256,others
254,others
252,others
251,others
250,others
249,others
248,others
247,others
246,others
244,others
241,others
238,others
237,others
236,others
212,others
211,others
210,others
181,others
179,others
178,others
176,others
175,others
152,others
129,others
128,others
105,others
104,others
77,others
70,others
69,others
60,others
56,others
55,others
180,others
184,others
206,others
185,others
205,others
204,others
202,others
201,others
199,others
198,others
196,others
195,others
194,others
193,others
192,others
191,others
189,others
188,others
186,others
259,others
260,others
261,others
338,others
335,others
333,others
332,others
331,others
330,others
329,others
328,others
327,others
325,others
320,others
319,others
318,others
317,others
315,others
313,others
337,others
339,others
309,others
340,others
446,others
445,others
443,others
440,others
439,others
438,others
437,others
435,others
431,others
421,others
347,others
346,others
345,others
344,others
342,others
311,others
308,others
262,others
284,others
282,others
280,others
279,others
278,others
277,others
276,others
274,others
271,others
270,others
268,others
267,others
266,others
265,others
264,others
263,others
283,others
285,others
307,others
286,others
306,others
304,others
303,others
302,others
301,others
300,others
299,others
298,others
296,others
294,others
292,others
291,others
290,others
288,others
287,others
726,others
734,others
735,others
2271,others
2406,others
2382,others
2381,others
2358,others
2351,others
2349,others
2348,others
2265,others
1631,others
2143,others
2119,others
2080,others
2077,others
2076,others
2075,others
2074,others
2450,others
2560,others
2573,others
2623,others
2848,others
2840,others
2827,others
2826,others
2779,others
2772,others
2739,others
2700,others
2698,others
2697,others
2690,others
2689,others
2688,others
2672,others
2671,others
2073,others
2070,others
2056,others
1794,others
1776,others
1757,others
1708,others
1705,others
1685,others
1684,others
1681,others
1679,others
1670,others
1669,others
1667,others
1661,others
1653,others
1650,others
1642,others
1785,others
1857,others
2055,others
1864,others
2051,others
2050,others
2013,others
2001,others
1998,others
1992,others
1975,others
1970,others
1937,others
1935,others
1926,others
1918,others
1915,others
1883,others
1870,others
2849,others
2850,others
2851,others
3056,others
3054,others
3053,others
3052,others
3051,others
3049,others
3048,others
3045,others
3044,others
3042,others
3041,others
3040,others
3038,others
3037,others
3036,others
3035,others
3055,others
3057,others
3033,others
3058,others
3083,others
3080,others
3079,others
3076,others
3075,others
3074,others
3072,others
3070,others
3069,others
3067,others
3066,others
3065,others
3063,others
3060,others
3059,others
3034,others
3001,others
2852,others
2899,others
2897,others
2896,others
2892,others
2879,others
2878,others
2867,others
2866,others
2865,others
2863,others
2859,others
2858,others
2857,others
2856,others
2855,others
2854,others
2898,others
2901,others
2933,others
2902,others
2930,others
2929,others
2928,others
2921,others
2919,others
2918,others
2916,others
2914,others
2913,others
2912,others
2911,others
2910,others
2909,others
2905,others
2903,others
1640,others
1630,others
736,others
928,others
971,others
970,others
961,others
954,others
951,others
949,others
934,others
925,others
1629,others
923,others
918,others
917,others
916,others
915,others
908,others
906,others
974,others
977,others
979,others
983,others
1059,others
1050,others
1044,others
1042,others
1039,others
1038,others
1025,others
1021,others
1017,others
1016,others
1008,others
991,others
988,others
987,others
985,others
904,others
903,others
902,others
858,others
852,others
851,others
850,others
849,others
848,others
847,others
846,others
845,others
844,others
842,others
828,others
821,others
818,others
817,others
738,others
855,others
859,others
901,others
860,others
900,others
898,others
897,others
885,others
880,others
878,others
875,others
874,others
873,others
872,others
870,others
867,others
863,others
862,others
861,others
1062,others
1065,others
1066,others
1526,others
1510,others
1501,others
1479,others
1478,others
1405,others
1400,others
1389,others
1387,others
1386,others
1379,others
1334,others
1319,others
1285,others
1229,others
1224,others
1514,others
1531,others
1206,others
1536,others
1628,others
1623,others
1598,others
1592,others
1590,others
1582,others
1579,others
1576,others
1572,others
1558,others
1553,others
1548,others
1547,others
1542,others
1538,others
1207,others
1204,others
1068,others
1136,others
1133,others
1124,others
1109,others
1101,others
1100,others
1099,others
1098,others
1096,others
1095,others
1092,others
1091,others
1088,others
1085,others
1084,others
1069,others
1135,others
1144,others
1200,others
1150,others
1194,others
1192,others
1190,others
1186,others
1180,others
1179,others
1178,others
1175,others
1169,others
1168,others
1164,others
1159,others
1156,others
1153,others
1152,others
7091,others
7105,others
15361,others
13638,others
13647,others
13646,others
13645,others
13643,others
13641,others
13640,others
13639,others
13637,others
13672,others
13636,others
13635,others
13634,others
13633,others
13632,others
13631,others
13630,others
13648,others
13649,others
13650,others
13651,others
13666,others
13665,others
13664,others
13663,others
13662,others
13661,others
13660,others
13659,others
13658,others
13657,others
13656,others
13655,others
13654,others
13653,others
13652,others
13629,others
13628,others
13627,others
13606,others
13598,others
13597,others
13596,others
13594,others
13593,others
13592,others
13591,others
13590,others
13589,others
13584,others
13583,others
13582,others
13581,others
13577,others
13576,others
13599,others
13607,others
13626,others
13608,others
13625,others
13624,others
13623,others
13622,others
13621,others
13619,others
13618,others
13617,others
13616,others
13615,others
13614,others
13613,others
13612,others
13611,others
13610,others
13667,others
13673,others
11494,others
13960,others
13967,others
13966,others
13965,others
13964,others
13963,others
13962,others
13961,others
13959,others
13693,others
13958,others
13957,others
13956,others
13955,others
13954,others
13953,others
13952,others
13968,others
13969,others
13970,others
13971,others
13986,others
13985,others
13984,others
13983,others
13982,others
13981,others
13980,others
13979,others
13978,others
13977,others
13976,others
13975,others
13974,others
13973,others
13972,others
13950,others
13949,others
13948,others
13929,others
13927,others
13926,others
13925,others
13924,others
13922,others
13921,others
13920,others
13918,others
13917,others
13845,others
13830,others
13828,others
13818,others
13805,others
13694,others
13928,others
13930,others
13947,others
13931,others
13946,others
13945,others
13944,others
13943,others
13942,others
13941,others
13940,others
13939,others
13938,others
13937,others
13936,others
13935,others
13934,others
13933,others
13932,others
13572,others
13568,others
13567,others
12189,others
12286,others
12263,others
12246,others
12229,others
12228,others
12219,others
12191,others
12025,others
13566,others
12016,others
11989,others
11977,others
11968,others
11932,others
11915,others
11914,others
12287,others
12296,others
12301,others
12307,others
12446,others
12445,others
12441,others
12382,others
12381,others
12380,others
12377,others
12375,others
12373,others
12372,others
12371,others
12368,others
12352,others
12347,others
12310,others
11905,others
11903,others
11902,others
11580,others
11560,others
11559,others
11557,others
11556,others
11555,others
11554,others
11553,others
11539,others
11535,others
11532,others
11529,others
11504,others
11498,others
11497,others
11496,others
11561,others
11591,others
11901,others
11637,others
11899,others
11898,others
11896,others
11879,others
11795,others
11777,others
11769,others
11692,others
11653,others
11652,others
11651,others
11650,others
11646,others
11640,others
11638,others
12487,others
12516,others
12582,others
13457,others
13455,others
13453,others
13434,others
13429,others
13426,others
13425,others
13424,others
13423,others
13346,others
13334,others
13295,others
13290,others
13278,others
13277,others
13276,others
13456,others
13458,others
13242,others
13461,others
13563,others
13561,others
13560,others
13559,others
13558,others
13557,others
13554,others
13553,others
13552,others
13551,others
13550,others
13549,others
13485,others
13465,others
13462,others
13251,others
13241,others
12709,others
13011,others
12977,others
12963,others
12962,others
12897,others
12875,others
12855,others
12839,others
12831,others
12804,others
12786,others
12782,others
12772,others
12759,others
12755,others
12720,others
12982,others
13024,others
13240,others
13025,others
13239,others
13237,others
13234,others
13233,others
13232,others
13230,others
13229,others
13228,others
13227,others
13226,others
13225,others
13224,others
13223,others
13221,others
13040,others
13987,others
13989,others
13990,others
15060,others
15067,others
15066,others
15065,others
15064,others
15063,others
15062,others
15061,others
15059,others
14942,others
15058,others
15057,others
15054,others
15049,others
15048,others
15047,others
15046,others
15068,others
15069,others
15075,others
15076,others
15156,others
15155,others
15154,others
15153,others
15152,others
15151,others
15150,others
15149,others
15148,others
15147,others
15146,others
15144,others
15080,others
15079,others
15078,others
15045,others
15044,others
15043,others
15024,others
15022,others
15021,others
15020,others
15019,others
15018,others
15017,others
15016,others
15003,others
15000,others
14991,others
14988,others
14987,others
14986,others
14985,others
14984,others
15023,others
15025,others
15042,others
15026,others
15041,others
15040,others
15039,others
15038,others
15037,others
15036,others
15035,others
15034,others
15033,others
15032,others
15031,others
15030,others
15029,others
15028,others
15027,others
15157,others
15158,others
15159,others
15324,others
15322,others
15306,others
15305,others
15256,others
15255,others
15254,others
15253,others
15252,others
15223,others
15221,others
15220,others
15219,others
15216,others
15213,others
